compound,SMILES,box,pose,dG
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,0,-1.793
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,1,-1.777
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,2,-1.763
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,3,-5.44
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,4,-3.997
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,5,-3.844
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,6,-4.65
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,7,-4.385
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,8,-4.089
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,9,-3.785
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,10,-5.905
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,11,-5.284
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,12,-5.161
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,13,-5.366
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,14,-5.241
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,15,-5.182
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,16,-4.834
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,17,-6.203
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,18,-5.877
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,19,-4.241
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,20,-1.939
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,21,-1.835
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,22,-1.671
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,23,-1.647
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,24,-3.359
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,25,-2.96
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,26,-2.895
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,27,-2.78
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,28,-2.744
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,29,-4.66
"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,0,30,-3.496
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,0,-1.636
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,1,-1.601
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,2,-4.412
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,3,-3.839
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,4,-3.473
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,5,-3.443
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,6,-3.891
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,7,-3.689
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,8,-3.423
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,9,-5.006
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,10,-4.833
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,11,-4.498
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,12,-4.466
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,13,-4.278
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,14,-4.226
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,15,-5.141
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,16,-5.05
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,17,-1.865
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,18,-1.545
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,19,-1.522
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,20,-1.465
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,21,-3.053
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,22,-2.852
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,23,-2.569
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,24,-4.239
"1,2-Dichlorobenzene",Clc1ccccc1Cl,0,25,-3.894
1-Hexanol,CCCCCCO,0,0,-1.672
1-Hexanol,CCCCCCO,0,1,-1.647
1-Hexanol,CCCCCCO,0,2,-3.776
1-Hexanol,CCCCCCO,0,3,-3.773
1-Hexanol,CCCCCCO,0,4,-3.258
1-Hexanol,CCCCCCO,0,5,-3.215
1-Hexanol,CCCCCCO,0,6,-2.995
1-Hexanol,CCCCCCO,0,7,-2.995
1-Hexanol,CCCCCCO,0,8,-2.959
1-Hexanol,CCCCCCO,0,9,-2.873
1-Hexanol,CCCCCCO,0,10,-2.866
1-Hexanol,CCCCCCO,0,11,-2.769
1-Hexanol,CCCCCCO,0,12,-2.704
1-Hexanol,CCCCCCO,0,13,-4.232
1-Hexanol,CCCCCCO,0,14,-3.369
1-Hexanol,CCCCCCO,0,15,-3.354
1-Hexanol,CCCCCCO,0,16,-3.947
1-Hexanol,CCCCCCO,0,17,-3.797
1-Hexanol,CCCCCCO,0,18,-3.669
1-Hexanol,CCCCCCO,0,19,-3.479
1-Hexanol,CCCCCCO,0,20,-3.468
1-Hexanol,CCCCCCO,0,21,-4.129
1-Hexanol,CCCCCCO,0,22,-3.979
1-Hexanol,CCCCCCO,0,23,-3.802
1-Hexanol,CCCCCCO,0,24,-1.275
1-Hexanol,CCCCCCO,0,25,-1.158
1-Hexanol,CCCCCCO,0,26,-1.109
1-Hexanol,CCCCCCO,0,27,-1.048
1-Hexanol,CCCCCCO,0,28,-2.466
1-Hexanol,CCCCCCO,0,29,-2.288
1-Hexanol,CCCCCCO,0,30,-2.251
1-Hexanol,CCCCCCO,0,31,-2.246
1-Hexanol,CCCCCCO,0,32,-2.178
1-Hexanol,CCCCCCO,0,33,-2.159
1-Hexanol,CCCCCCO,0,34,-3.161
1-Hexanol,CCCCCCO,0,35,-3.096
Benzene,c1ccccc1,0,0,-1.398
Benzene,c1ccccc1,0,1,-3.716
Benzene,c1ccccc1,0,2,-3.35
Benzene,c1ccccc1,0,3,-3.288
Benzene,c1ccccc1,0,4,-3.428
Benzene,c1ccccc1,0,5,-4.805
Benzene,c1ccccc1,0,6,-4.378
Benzene,c1ccccc1,0,7,-3.94
Benzene,c1ccccc1,0,8,-3.799
Benzene,c1ccccc1,0,9,-4.201
Benzene,c1ccccc1,0,10,-4.196
Benzene,c1ccccc1,0,11,-1.801
Benzene,c1ccccc1,0,12,-1.405
Benzene,c1ccccc1,0,13,-2.804
Benzene,c1ccccc1,0,14,-2.531
Benzene,c1ccccc1,0,15,-4.899
Benzene,c1ccccc1,0,16,-3.673
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,0,-1.217
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,1,-2.813
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,2,-2.558
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,3,-2.177
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,4,-2.39
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,5,-3.387
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,6,-3.284
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,7,-3.31
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,8,-1.286
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,9,-0.948
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,10,-2.156
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,11,-2.059
Carbon tetrachloride,ClC(Cl)(Cl)Cl,0,12,-2.872
Halothane,FC(F)(F)C(Cl)Br,0,0,-1.679
Halothane,FC(F)(F)C(Cl)Br,0,1,-1.342
Halothane,FC(F)(F)C(Cl)Br,0,2,-3.957
Halothane,FC(F)(F)C(Cl)Br,0,3,-3.857
Halothane,FC(F)(F)C(Cl)Br,0,4,-3.532
Halothane,FC(F)(F)C(Cl)Br,0,5,-3.222
Halothane,FC(F)(F)C(Cl)Br,0,6,-2.974
Halothane,FC(F)(F)C(Cl)Br,0,7,-2.875
Halothane,FC(F)(F)C(Cl)Br,0,8,-4.344
Halothane,FC(F)(F)C(Cl)Br,0,9,-3.954
Halothane,FC(F)(F)C(Cl)Br,0,10,-3.947
Halothane,FC(F)(F)C(Cl)Br,0,11,-3.768
Halothane,FC(F)(F)C(Cl)Br,0,12,-4.272
Halothane,FC(F)(F)C(Cl)Br,0,13,-1.466
Halothane,FC(F)(F)C(Cl)Br,0,14,-2.603
Halothane,FC(F)(F)C(Cl)Br,0,15,-2.601
Halothane,FC(F)(F)C(Cl)Br,0,16,-2.428
Halothane,FC(F)(F)C(Cl)Br,0,17,-3.837
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,0,-2.133
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,1,-2.024
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,2,-1.817
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,3,-5.085
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,4,-4.492
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,5,-4.464
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,6,-3.813
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,7,-4.06
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,8,-3.592
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,9,-3.51
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,10,-3.42
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,11,-3.347
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,12,-5.208
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,13,-5.029
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,14,-5.196
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,15,-4.821
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,16,-4.792
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,17,-4.79
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,18,-4.54
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,19,-4.497
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,20,-5.155
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,21,-4.952
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,22,-4.781
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,23,-1.613
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,24,-1.314
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,25,-2.763
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,26,-2.761
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,27,-2.719
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,28,-2.65
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,29,-2.638
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,30,-4.133
Enflurane,FC(F)OC(F)(F)C(F)Cl,0,31,-3.85
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,0,-2.04
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,1,-1.761
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,2,-4.851
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,3,-4.606
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,4,-4.486
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,5,-4.131
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,6,-4.13
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,7,-3.799
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,8,-3.776
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,9,-5.382
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,10,-4.85
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,11,-4.842
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,12,-4.79
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,13,-4.6
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,14,-4.525
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,15,-4.417
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,16,-5.093
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,17,-5.033
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,18,-4.585
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,19,-1.491
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,20,-1.185
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,21,-1.171
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,22,-2.633
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,23,-2.609
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,24,-2.44
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,25,-2.353
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,26,-4.129
Isoflurane,FC(F)OC(Cl)C(F)(F)F,0,27,-3.724
Chlorobenzene,Clc1ccccc1,0,0,-1.507
Chlorobenzene,Clc1ccccc1,0,1,-1.398
Chlorobenzene,Clc1ccccc1,0,2,-4.319
Chlorobenzene,Clc1ccccc1,0,3,-3.74
Chlorobenzene,Clc1ccccc1,0,4,-3.262
Chlorobenzene,Clc1ccccc1,0,5,-3.668
Chlorobenzene,Clc1ccccc1,0,6,-3.139
Chlorobenzene,Clc1ccccc1,0,7,-3.057
Chlorobenzene,Clc1ccccc1,0,8,-5.101
Chlorobenzene,Clc1ccccc1,0,9,-4.046
Chlorobenzene,Clc1ccccc1,0,10,-4.002
Chlorobenzene,Clc1ccccc1,0,11,-4.307
Chlorobenzene,Clc1ccccc1,0,12,-4.126
Chlorobenzene,Clc1ccccc1,0,13,-4.105
Chlorobenzene,Clc1ccccc1,0,14,-3.833
Chlorobenzene,Clc1ccccc1,0,15,-4.777
Chlorobenzene,Clc1ccccc1,0,16,-4.53
Chlorobenzene,Clc1ccccc1,0,17,-1.843
Chlorobenzene,Clc1ccccc1,0,18,-1.357
Chlorobenzene,Clc1ccccc1,0,19,-2.967
Chlorobenzene,Clc1ccccc1,0,20,-2.652
Chlorobenzene,Clc1ccccc1,0,21,-5.04
Chlorobenzene,Clc1ccccc1,0,22,-4.023
Cycloheptane,C1CCCCCC1,0,0,-0.77
Cycloheptane,C1CCCCCC1,0,1,-0.725
Cycloheptane,C1CCCCCC1,0,2,-2.69
Cycloheptane,C1CCCCCC1,0,3,-1.857
Cycloheptane,C1CCCCCC1,0,4,-1.968
Cycloheptane,C1CCCCCC1,0,5,-1.922
Cycloheptane,C1CCCCCC1,0,6,-1.843
Cycloheptane,C1CCCCCC1,0,7,-1.791
Cycloheptane,C1CCCCCC1,0,8,-3.229
Cycloheptane,C1CCCCCC1,0,9,-2.578
Cycloheptane,C1CCCCCC1,0,10,-2.521
Cycloheptane,C1CCCCCC1,0,11,-2.468
Cycloheptane,C1CCCCCC1,0,12,-2.446
Cycloheptane,C1CCCCCC1,0,13,-2.841
Cycloheptane,C1CCCCCC1,0,14,-1.046
Cycloheptane,C1CCCCCC1,0,15,-0.647
Cycloheptane,C1CCCCCC1,0,16,-1.247
Cycloheptane,C1CCCCCC1,0,17,-1.222
Cycloheptane,C1CCCCCC1,0,18,-1.146
Cycloheptane,C1CCCCCC1,0,19,-1.121
Cycloheptane,C1CCCCCC1,0,20,-1.065
Cycloheptane,C1CCCCCC1,0,21,-2.108
Cyclohexane,C1CCCCC1,0,0,-1.388
Cyclohexane,C1CCCCC1,0,1,-3.874
Cyclohexane,C1CCCCC1,0,2,-3.766
Cyclohexane,C1CCCCC1,0,3,-3.333
Cyclohexane,C1CCCCC1,0,4,-4.797
Cyclohexane,C1CCCCC1,0,5,-4.191
Cyclohexane,C1CCCCC1,0,6,-3.673
Cyclohexane,C1CCCCC1,0,7,-4.339
Cyclohexane,C1CCCCC1,0,8,-1.609
Cyclohexane,C1CCCCC1,0,9,-1.187
Cyclohexane,C1CCCCC1,0,10,-3.082
Cyclohexane,C1CCCCC1,0,11,-2.445
Cyclohexane,C1CCCCC1,0,12,-4.559
Cyclohexane,C1CCCCC1,0,13,-3.475
Ethylbenzene,CCc1ccccc1,0,0,-1.684
Ethylbenzene,CCc1ccccc1,0,1,-1.627
Ethylbenzene,CCc1ccccc1,0,2,-1.473
Ethylbenzene,CCc1ccccc1,0,3,-4.804
Ethylbenzene,CCc1ccccc1,0,4,-4.562
Ethylbenzene,CCc1ccccc1,0,5,-3.613
Ethylbenzene,CCc1ccccc1,0,6,-3.492
Ethylbenzene,CCc1ccccc1,0,7,-3.98
Ethylbenzene,CCc1ccccc1,0,8,-3.515
Ethylbenzene,CCc1ccccc1,0,9,-3.43
Ethylbenzene,CCc1ccccc1,0,10,-5.571
Ethylbenzene,CCc1ccccc1,0,11,-5.21
Ethylbenzene,CCc1ccccc1,0,12,-4.78
Ethylbenzene,CCc1ccccc1,0,13,-4.43
Ethylbenzene,CCc1ccccc1,0,14,-4.427
Ethylbenzene,CCc1ccccc1,0,15,-4.419
Ethylbenzene,CCc1ccccc1,0,16,-4.341
Ethylbenzene,CCc1ccccc1,0,17,-4.309
Ethylbenzene,CCc1ccccc1,0,18,-5.383
Ethylbenzene,CCc1ccccc1,0,19,-5.371
Ethylbenzene,CCc1ccccc1,0,20,-4.63
Ethylbenzene,CCc1ccccc1,0,21,-1.969
Ethylbenzene,CCc1ccccc1,0,22,-1.596
Ethylbenzene,CCc1ccccc1,0,23,-1.545
Ethylbenzene,CCc1ccccc1,0,24,-3.165
Ethylbenzene,CCc1ccccc1,0,25,-2.897
Ethylbenzene,CCc1ccccc1,0,26,-2.685
Ethylbenzene,CCc1ccccc1,0,27,-2.675
Ethylbenzene,CCc1ccccc1,0,28,-2.626
Ethylbenzene,CCc1ccccc1,0,29,-4.116
Heptane,CCCCCCC,0,0,-1.25
Heptane,CCCCCCC,0,1,-1.192
Heptane,CCCCCCC,0,2,-3.969
Heptane,CCCCCCC,0,3,-3.786
Heptane,CCCCCCC,0,4,-3.36
Heptane,CCCCCCC,0,5,-3.338
Heptane,CCCCCCC,0,6,-2.936
Heptane,CCCCCCC,0,7,-2.872
Heptane,CCCCCCC,0,8,-2.914
Heptane,CCCCCCC,0,9,-2.898
Heptane,CCCCCCC,0,10,-4.411
Heptane,CCCCCCC,0,11,-4.365
Heptane,CCCCCCC,0,12,-3.741
Heptane,CCCCCCC,0,13,-3.718
Heptane,CCCCCCC,0,14,-3.493
Heptane,CCCCCCC,0,15,-3.455
Heptane,CCCCCCC,0,16,-3.399
Heptane,CCCCCCC,0,17,-4.022
Heptane,CCCCCCC,0,18,-3.976
Heptane,CCCCCCC,0,19,-3.093
Heptane,CCCCCCC,0,20,-1.535
Heptane,CCCCCCC,0,21,-1.208
Heptane,CCCCCCC,0,22,-2.612
Heptane,CCCCCCC,0,23,-2.475
Heptane,CCCCCCC,0,24,-2.302
Heptane,CCCCCCC,0,25,-2.282
Heptane,CCCCCCC,0,26,-2.261
Heptane,CCCCCCC,0,27,-2.21
Heptane,CCCCCCC,0,28,-3.285
Heptane,CCCCCCC,0,29,-3.242
Heptane,CCCCCCC,0,30,-3.175
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,0,-1.922
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,1,-1.781
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,2,-5.451
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,3,-5.435
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,4,-4.302
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,5,-4.291
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,6,-4.271
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,7,-4.204
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,8,-6.405
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,9,-6.351
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,10,-5.832
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,11,-5.703
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,12,-6.005
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,13,-5.919
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,14,-5.918
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,15,-1.981
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,16,-1.824
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,17,-1.74
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,18,-1.687
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,19,-3.387
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,20,-3.009
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,21,-2.93
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,22,-5.132
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,23,-5.049
Hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,0,24,-4.866
Hexane,CCCCCC,0,0,-1.269
Hexane,CCCCCC,0,1,-1.198
Hexane,CCCCCC,0,2,-1.135
Hexane,CCCCCC,0,3,-3.609
Hexane,CCCCCC,0,4,-3.351
Hexane,CCCCCC,0,5,-3.297
Hexane,CCCCCC,0,6,-3.273
Hexane,CCCCCC,0,7,-2.535
Hexane,CCCCCC,0,8,-2.779
Hexane,CCCCCC,0,9,-2.757
Hexane,CCCCCC,0,10,-4.091
Hexane,CCCCCC,0,11,-3.507
Hexane,CCCCCC,0,12,-3.511
Hexane,CCCCCC,0,13,-3.433
Hexane,CCCCCC,0,14,-3.379
Hexane,CCCCCC,0,15,-3.26
Hexane,CCCCCC,0,16,-3.978
Hexane,CCCCCC,0,17,-3.823
Hexane,CCCCCC,0,18,-3.434
Hexane,CCCCCC,0,19,-1.31
Hexane,CCCCCC,0,20,-1.054
Hexane,CCCCCC,0,21,-0.972
Hexane,CCCCCC,0,22,-2.697
Hexane,CCCCCC,0,23,-2.23
Hexane,CCCCCC,0,24,-2.178
Hexane,CCCCCC,0,25,-2.082
Hexane,CCCCCC,0,26,-3.454
Hexane,CCCCCC,0,27,-3.395
Hexane,CCCCCC,0,28,-3.025
Hexane,CCCCCC,0,29,-3.003
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,0,-1.914
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,1,-4.16
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,2,-4.115
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,3,-4.072
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,4,-3.251
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,5,-3.529
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,6,-3.049
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,7,-2.998
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,8,-2.977
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,9,-4.395
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,10,-4.403
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,11,-4.378
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,12,-4.303
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,13,-3.765
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,14,-4.255
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,15,-4.022
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,16,-1.623
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,17,-2.856
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,18,-2.44
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,19,-2.376
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,20,-2.276
Methoxyflurane,COC(F)(F)C(Cl)Cl,0,21,-3.765
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,0,-2.031
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,1,-1.934
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,2,-1.835
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,3,-5.07
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,4,-4.382
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,5,-4.356
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,6,-4.256
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,7,-4.459
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,8,-4.348
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,9,-6.277
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,10,-6.193
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,11,-6.112
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,12,-5.86
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,13,-5.84
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,14,-5.826
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,15,-5.618
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,16,-6.29
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,17,-6.246
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,18,-1.872
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,19,-1.856
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,20,-1.855
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,21,-1.715
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,22,-3.308
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,23,-3.116
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,24,-3.086
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,25,-2.977
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,26,-5.032
Methylpentafluorobenzene,Cc1c(F)c(F)c(F)c(F)c1F,0,27,-5.013
Nonane,CCCCCCCCC,0,0,-1.211
Nonane,CCCCCCCCC,0,1,-1.201
Nonane,CCCCCCCCC,0,2,-1.153
Nonane,CCCCCCCCC,0,3,-4.115
Nonane,CCCCCCCCC,0,4,-3.635
Nonane,CCCCCCCCC,0,5,-3.304
Nonane,CCCCCCCCC,0,6,-3.208
Nonane,CCCCCCCCC,0,7,-3.135
Nonane,CCCCCCCCC,0,8,-3.245
Nonane,CCCCCCCCC,0,9,-3.134
